,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
5697,5698,__label1__,5,Y,Books,448437686,"Gotcha! Gotcha Back! (Katie Kazoo, Switcheroo No. 19)",great book!,Great book. Came in great condition. My daughter loves these books and It made for a great gift! Love this collection!
5703,5704,__label1__,5,N,Books,781410339,Cottonmouth and the River (Cottonmouth Series),"Unique, enchanting, a book to get lost in...","A must read...<br />The story is brought to life by the illustrations...<br />Original story, such an imaginative world created by C.S. Fritz...<br />FUN read!!!"
5713,5714,__label1__,5,N,Books,156031221,Just a Couple of Days,Hi-larious,"What a relief that there are still some writers willing to push language to its limits.  This book pleases on many levels, from biting satire to goofball antics to startling philosophy. An inspired debut, like Kurt Vonnegut or Tom Robbins but only because there's really no one else doing this kind of thing."
5720,5721,__label1__,5,Y,Books,1484098919,Sustainable Luxe: A Guide to Feel-Good Fashion,Shop smarter without compromising your love of fashion,"As a San Franciscan who makes it a priority to shop local and organic for food, this book has inspired me to do the same when it comes to fashion.  One of my favorite quotes from the book is ""Be purposeful with your shopping.""  Going forward, this book is inspiring me to do so without compromising my love of fashion."
5725,5726,__label1__,5,N,Books,1585426245,Freeing Yourself from the Narcissist in Your Life,Stand Out Book on Narcissistic Personality,"I grew up in the shadow of my ""perfect"" brother. He was adored. I was the outcast that never measured up. After years of searching I finally recognized that my older brother is a narcissistic personality. I read one book after the other. This is one of the very best. It was part of my healing process. The tools offered in this book helped me to value myself as an individual, to identify narcissistic personalities quickly so I have the upper hand over them and to remain calm and confident of myself."
5726,5727,__label1__,5,N,Books,307476073,Wild: From Lost to Found on the Pacific Crest Trail,Excellent book.,"What's with people saying the book was bad because the main character was selfish and stupid in her decisions? Do you honestly think this book would be compelling to read if the main character was the perfect character, Mother Teresa, expert backpacker? Name one piece of good literature where the main character is perfect. Would you prefer if Cheryl lied and talked about how perfect she was and how smooth the journey was? Some of the reviews of this book I've read on goodreads are a perfect example of how annoyingly judgmental human beings are."
5735,5736,__label1__,5,N,Books,1460968999,Atavistic Metamorphosis: A NEW AND LOGICAL EXPLANATION FOR THE ORIGIN AND BIOLOGICAL NATURE OF CANCER: With a discussion on a novel approach to treat cancer,This book is going to help in finding a cure for cancer!,This book makes sense of that famous quote by Nobel Laureate -- Delbrück (Physiology or Medicine 1969):<br /><br />&#34;ANY LIVING CELL CARRIES WITH IT THE EXPERIENCE OF BILLIONS OF YEARS OF EXPERIMENTATION BY ITS ANCESTORS.&#34; Max Delbrück
5745,5746,__label1__,5,N,Books,B003WGOUWS,NCE Practice Questions: Practice Tests & Exam Review for the National Counselor Examination,The guide is definitely worth having.,The practice question guide for the National Counselor exam is really a valuable asset to have when preparing for this test.  It includes two sets of practice questions so you have ample material to test yourself with. You can also linking pinpoint the areas you still need to brush up on using the answer and explanation key.  The guide is definitely worth having.
5761,5762,__label1__,5,N,Books,764211021,The Spiritual Danger of Doing Good,"Refreshing, Honest and Encouraging-- a must read!","The SDDG is a refreshing look at the challenges of working in ministry while balancing spiritual and family vitality. Greer shares honestly about his experiences, joys and struggles while leading a scaling Christ-centered development organization. His honesty and candor in addressing the potential pitfalls and tensions of leadership is refreshing. Insightful, humorous and encouraging, SDDG is highly recommended reading."
5767,5768,__label1__,5,N,Books,1502444372,Racing Pigeons Advanced Techniques: Old Birds Training amd Racing Systems,nice edition to train old bird,This edition consists of all new technique to train old birds and  improve racing system. This edition is fully explained in colored picture and easy way.
5773,5774,__label1__,5,Y,Books,1467992607,"Purple Squirrel: Stand Out, Land Interviews, and Master the Modern Job Market",Worth the effort,"This isn't a book that you can read and just expect results to show up. It took some work to implement the resume ideas, and some practice to get comfortable with the interview tactics. That said, I felt like the whole book was useful, from the beginning part about setting goals and creating a vision all the way through the end with the information on getting off to a fast start on a new job. After years in a mind numbing, dead-end job, I finally have some hope that better things are ahead. Definitely worth the effort and highly recommended."
