,Unnamed: 0,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT,DEGREE_0.25,DEGREE_0.50,DEGREE_0.75
285,8186,8187,__label1__,3,N,Grocery,B0009F3POY,"Traditional Medicinals Organic Mother’s Milk Tea, 16 Tea Bags (Pack of 6)",increased milk product but not without side effects,"There is no doubt that this tea works wonders for increasing milk production. Within two days of drinking it 4-5 times a day I had more than enough milk. Actually my milk supply doubled! I am not a tea drinker so to me the taste is not very good. However increasing my milk supply is of course more important than the taste of the tea so if it didn't cause a terrible case of gas in my daughter than I would not have anything negative to say about it. But it made her so gassy that she did not sleep for almost an entire day.<br /><br />I suggest others to start with one or two bags per day to see if it has any negative side effects on your baby. I know it doesn't happen to everyone, I'm just one of the lucky one's I guess.<br /><br />I have since switched to taking fenugreek and blessed thistle capsules and I am again producing more milk than ever without any of the side effects the tea gave my daughter -[[ASIN:B00AAQIP5G Nature's Way Blessed Thistle (390mg) 100 Capsules + FREE Fenugreek (610mg) 100 Capsules]]. So, whatever it was that caused the gas in my baby, it doesn't appear to be the fenugreek or blessed thistle. I personally prefer the capsules anyways since I was not crazy about the flavor of this tea anyways.",682,622,51.0
286,8191,8192,__label1__,5,Y,Grocery,B000WJNX3A,"Harney & Sons Loose Leaf Black Tea, Paris, 4 Ounce",very rich black tea,"This is a very rich black tea. Imagine earl grey with vanilla, fruit, and citrus all mixed in together. I have been enjoying this for a little while now and it really has allowed me to come to appreciate the craftsmanship that goes into making earl grey tea. This tea, interestingly enough, actually has more of a subtle taste instead of the more power packed traditional types of earl grey, which is certainly nice for a change now and again.<br /><br />Try it with sugar and milk or just some good old fashioned honey. This also made me even more curious to examine different flavor combinations and varieties of earl grey tea. Another great tasting variety is a hearty earl grey crème ([[ASIN:B00HFMS74C Organic Black Loose Leaf Tea: Earl Grey Creme 4 oz. + FREE Bamboo Tea Strainer]]), with the addition of some very good French vanilla and has a very strong and rich finish. The aroma is also something to take notice of as well: very powerful and rich.",681,617,118.0
287,8203,8204,__label1__,5,N,Grocery,B0029XDZIK,"Keurig, The Original Donut Shop, Medium Roast, K-Cup Counts, 50 Count",Very good flavor,"These k-cup portions are the best in the business, great tasting, good pricing and I can get my coffee fix right from home now.",679,612,131.0
288,8205,8206,__label1__,5,N,Grocery,B00APKBFK4,"Knorr Menu Flavors Pasta Sides, Thai Sweet Chili Lo Mein Noodles 4.5 oz (pack of 12)",Perfect if You're in a Hurry and Tastes Good too,"I don't know what's wrong with the people who don't like this. My husband and I liked it a lot. Oh well, everybody's tastes are different. But for us, this made a nice quick lunch. It's perfect if you're in a hurry and tastes good too.",682,646,66.0
289,8226,8227,__label1__,5,N,Grocery,B005K4Q1YA,"Grove Square Cappuccino, French Vanilla, 24 Count Single Serve Cups",I'm inlove with this,These are so yummy! I ordered the pumpkin spice kind but I actually like the caramel better it reminds me of the pumpkin spice latte from starbucks! I will definitely order again!,681,633,199.0
290,8228,8229,__label1__,5,N,Grocery,B001BM4JLC,"Earth's Best Organic, Infant Formula with Iron, 23.2 Ounce (Packaging May Vary)",Nothing for me to complain about,"When I went back to work, when my daughter was 6 months old, I had to find an alternative to breast feeding.  I did a lot of research before choosing this formula.  We couldn't afford to buy Baby's Only and this was a good alternative at a reasonable price.<br />I did take the prior reviews, about the ingredients, in to account before deciding to purchase.  I understand the concerns about some of the ingredients, but everything we eat has been contaminated by chemicals these days.  Therefore, I think you have to do your research, take any concerns in to consideration and then make the best decision for you and your baby.<br />Our daughter has been on this for 6 months now and is doing really well - she loves to drink this, is putting on an appropriate amount of weight and is healthy and happy.  What more could you ask for?",680,505,15.0
291,8238,8239,__label1__,5,Y,Grocery,B00LFSOT3K,"All Natural Stevia Powder - No fillers, Additives or Artificial Ingredients of Any Kind - Highly Concentrated Stevia Extract Sugar Substitute (10g)",The Best Yet,Nature's Candy Stevia is the best of the powdered stevia I have tasted and tried yet. They don't cram tons of fillers into it and it<br />has a very potent taste so you only need to use very little. I have not gotten any bitter after-taste from it either as with many other brands.  Great value for a great product,682,651,143.0
292,8239,8240,__label1__,5,N,Grocery,B000OBIW9Q,"PetSafe Come With Me Kitty Harness and Bungee Leash, Large, Royal Blue",morning jogging,"My cat used to go meow to me everyday because she wants to go out but I can't since I don't have something to hold her. But now, she can freely come with me when I go jogging every morning. She loves it so much and she feels comfortable with it.",682,454,2.0
293,8246,8247,__label1__,5,N,Grocery,B000FO1NFC,Bounty Milk Chocolate Case of 24,classic,I really like this chocolate. It is so fresh. After the trainings usually I eat 1 or 2 pieces of them. The coconut and the milk chocolate is marvellous with together. I usally buy 2 cases of Bounty but it is enough only for 3 weeks. My brother also eat a lot of from this sweets. I could recommend this for everybody who would like some wonderful bites after the dishes. 5 stars!,681,641,139.0
294,8252,8253,__label1__,5,N,Grocery,B0012C7VLG,"Nutiva Organic Shelled Hempseed, 3 Pound Bag",No Complaints!,"I love to snack on hempseeds!! They're very tasty and they have a texture similar to sunflower seeds which I love. They make a great addition to salads and other light dishes because they give you just enough consistency to help feel more full. Since finding these organic seeds, I've noticed a serious change in my eating habits which has really helped me to look and feel better! I keep a bag with me at work to munch on throughout the day.<br /><br />There are instances where the shelled seeds aren't ideal though. For those, and for added flavor in my salads, I use hempseed oil ([[ASIN:B00AAQY2T4 Nutiva Organic Hemp Oil 24 oz. + FREE 100% Cococare Coconut Oil - 4 fl oz]]) instead. It's all the same perks but in a different form. The taste is just as pure and if you blend the hemp oil and coconut oil together, you'll be hooked! It's the perfect balance of light and dark without being too heavy or bold tasting. I make up for my lack of omega-3 consumption with all my hempseeds. Even my husband loves them and he's a heavy chip and snack eater!",681,643,175.0
295,8256,8257,__label1__,5,N,Grocery,B0044R1HAM,"McCormick Grill Mates Smokehouse Maple Seasoning, 15.5-Ounce",This is the best rub ever!,"My family uses the grill most of the summer months so I purchase the bigger containers of seasonings for our meats. This seasoning is a mix between sweet and salty with just the right amount of smoke flavor. My marinade for unthawed chicken breasts and pork loin: In a gallon ziplock bag use 1 tbsp sugar, 1 cup italian dressing and 4 tbsp of the smokehouse seasoning. Mix well and let marinade over night in the fridge. I also use the McCormicks Montreal for steak/burgers and buy it at a Warehouse store where it is cheaper but they do not carry this flavor. Of course, I buy this flavor from amazon because it is only two dollars more and I get free shipping without having to drive to different stores searching for it...",678,522,36.0
296,8262,8263,__label1__,5,N,Grocery,B003YVPXWM,Tim Hortons Hot Chocolate,A family favorite,"Tm Hortons is a family favorite and I'm glad to have found it for sale, online. It's very rich, silky smooth and just delicious! A perfect hot or cold drink.",678,561,111.0
297,8274,8275,__label1__,5,N,Grocery,B00HLVDTZE,Royal Dark 100% Pure Yacon Syrup - 8 fl oz | Ultra Premium Natural Yacon Syrup - Healthy & Delicious Tasting Sugar Alternative with Natural Prebiotic FOS Fiber | Low Calorie Low-Glycemic with No Additives or Preservatives,This product is truly awesome,This product is truly awesome. Thanks to this product I finally was able to lose weight. The best thing about this product is that this product also helps to control the desire to eat. That definitely is an advantage now a days. [[ASIN:B00IZ63JLS Yacon Root Extract Pills 1000mg. Per Serving #1 Seller]] is another Yacon product with same abilities; the different is that this product is available as a pill and less in price.,682,651,99.0
298,8281,8282,__label1__,5,N,Grocery,B001E95KUQ,"Café Bustelo Instant Espresso, 3.5-Ounce Jars (Pack of 4)",really good and easy,"Im a single guy always in a hurry and need coffee in AM. No time or patience to brew anything or clean. This is perfect. Spoon in styro cup, pour hot water, sugar done. It tates really good too.",681,561,2.0
299,8284,8285,__label1__,3,N,Grocery,B001EQ546Y,"Starbucks Breakfast Blend Coffee, Ground, 12-Ounce Bags (Pack of 3) (Package may vary)",loves this product.,"My husband is a big coffee guy and loves this product. But beware of ordering online... box was shipped in a flimsy mailer and therefore banged up, including damage to the k-cups. Had to return the package with the loose coffee grounds falling out to the store and exchange in person.",681,570,8.0
300,8292,8293,__label1__,5,N,Grocery,B00JH9XSZE,"Gourmet Gold Ganoderma Latte Coffee, The Herb Of King Organic lingzhi Reishi Mushroom And Rich Arabica Coffee Bean, 15 Sachets In Box.",fragrant and tasty,"Sooo good! I absolutely love coffee, I drink it all the time and this coffee is just as good as Starbucks if not better. The flavor is so rich and so bold and it smells amazing. You can drink this coffee black or with cream and sugar and either way it will be delicious. I am getting it again after Christmas, you should try it if you are a true coffee drinker.",680,620,165.0
301,8319,8320,__label1__,5,N,Grocery,B007BA478S,"Roland Pitted Baby Kalamatas Olives,4lbs 6oz",more than worth it,"You really get what you paid for with these olives, and I mean that in the most literal way I can. There is so much packed into the container and they are all in great condition as well. This is super, super worth it as far as I'm concerned.",680,498,34.0
302,8323,8324,__label1__,4,Y,Grocery,B00CREXSHY,"Lipton Loose Black Tea, 8 oz",very good loose leaf tea,"The difference in taste between tea bags and the loose tea leaves has to be tasted to be believed.  I bought my first box of Lipton and I'm really impressed with the taste, especially for this price.  Just don't expect it to be able to hold ground with most of the premium teas out there, but for someone new to loose teas, I would recommend to them in a heartbeat.<br /><br />And if you like the taste of this Lipton black tea, I'd suggest also trying this sampler; [[ASIN:B00HC582FQ Organic Black Teas Loose Tea Trio Sampler - Earl Grey Crème, Sweet Almond Wild Berry, Pumpkin Spice Chai]].  A little different from the plain black teas, these are full-bodied and full of flavor...depending on the blend.<br /><br />This is why I love loos leaf teas sooo much.  Each one is different from the next, all with their own personality and flavor.  Oh and If you like pumpkin pie, you'll fall in love with the pumpkin spic chai in that sampler.  Simply to die for.",682,657,163.0
303,8344,8345,__label1__,5,N,Grocery,B001G0MFZQ,"Ghirardelli Chocolate Squares, Milk Chocolate with Caramel Filling, 5.32 oz., ( Pack of 6)",This is the best caramel/chocolate combination I have ever tasted,"This is the best caramel/chocolate combination I have ever tasted. The caramel is liquid and complements the Ghiradelli chocolate perfectly. Do not try this brew if you are attempting to lose weight - you will end up an addict like me.<br />The Ghiradelli product is far better than the Caramello/Hershey product in every way. The Caramello chocolate lacks the refined taste of the Ghiradelli squares, and the Caramello caramel is harder and not as sublime in taste. Comparing the two is like comparing Warren Buffett to myself in terms of wealth. Unfortunately I am the Caramello bar in this regard.<br />At the very least try the Ghiradelli.",682,648,132.0
